distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
35103,Sudbury,validated,Paterson,,Sean,PPC,873.0,1.8,317.0,48294.0
35103,Sudbury,validated,Popescu,,J. David,Independent,70.0,0.1,317.0,48294.0
35103,Sudbury,validated,St-Amant,,Pierre,CPC,9864.0,20.6,317.0,48294.0
35103,Sudbury,validated,Sylvestre,,Charlene,Independent,135.0,0.3,317.0,48294.0
35104,Thornhill,validated,Bregman,,Nathan,Parti Rhinocéros Party,217.0,0.4,583.0,54079.0
35104,Thornhill,validated,Gladstone,,Gary,LPC,18946.0,35.4,583.0,54079.0
35104,Thornhill,validated,Kent,,Peter,CPC,29187.0,54.6,583.0,54079.0
35104,Thornhill,validated,Malik,,Waseem,CFF - Canada's Fourth Front,77.0,0.1,583.0,54079.0
35104,Thornhill,validated,Petrucci,,Sara,NDP,3469.0,6.5,583.0,54079.0
35104,Thornhill,validated,Rachlis,,Josh,GPC,1600.0,3.0,583.0,54079.0
35105,Thunder Bay--Rainy River,validated,Hartnell,,Andrew,PPC,741.0,1.8,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Moddejonge,,Amanda,GPC,1829.0,4.5,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Powlowski,,Marcus,LPC,14498.0,35.3,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Rydholm,,Linda,CPC,12039.0,29.3,333.0,41384.0
35105,Thunder Bay--Rainy River,validated,Won,,Yuk-Sem,NDP,11944.0,29.1,333.0,41384.0
35106,Thunder Bay--Superior North,validated,Achneepineskum,,Anna Betty,NDP,9126.0,21.1,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Hajdu,,Patty,LPC,18502.0,42.9,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Hyer,,Bruce,GPC,3639.0,8.4,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Khanjari,,Youssef,PPC,734.0,1.7,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Pullia,,Frank,CPC,11036.0,25.6,416.0,43593.0
35106,Thunder Bay--Superior North,validated,Vodden,,Alexander,Libertarian,140.0,0.3,416.0,43593.0
35107,Timmins--James Bay,validated,Angus,,Charlie,NDP,14885.0,40.5,369.0,37109.0
35107,Timmins--James Bay,validated,Boileau,,Michelle,LPC,9443.0,25.7,369.0,37109.0
35107,Timmins--James Bay,validated,Grenke,,Kraymr,CPC,9907.0,27.0,369.0,37109.0
35107,Timmins--James Bay,validated,Kennedy,,Max,GPC,1257.0,3.4,369.0,37109.0
35107,Timmins--James Bay,validated,Roy,,Renaud,PPC,1248.0,3.4,369.0,37109.0
35108,Toronto Centre,validated,Carson,,Sean,Parti Rhinocéros Party,147.0,0.3,384.0,54896.0
35108,Toronto Centre,validated,Chang,,Brian,NDP,12142.0,22.3,384.0,54896.0
35108,Toronto Centre,validated,Cragg,,Bronwyn,Communist,125.0,0.2,384.0,54896.0
35108,Toronto Centre,validated,Fernandez,,Philip,ML,54.0,0.1,384.0,54896.0
35108,Toronto Centre,validated,Lester,,Ryan,CPC,6613.0,12.1,384.0,54896.0
35108,Toronto Centre,validated,Lewin,,Rob,Animal Protection Party,182.0,0.3,384.0,54896.0
35108,Toronto Centre,validated,Morneau,,Bill,LPC,31271.0,57.4,384.0,54896.0
35108,Toronto Centre,validated,Paul,,Annamie,GPC,3852.0,7.1,384.0,54896.0
35108,Toronto Centre,validated,Tavares,,Jason,Independent,126.0,0.2,384.0,54896.0
35109,Toronto--Danforth,validated,Abbott,,Elizabeth,Animal Protection Party,261.0,0.4,413.0,58472.0
35109,Toronto--Danforth,validated,Byard,,Ivan,Communist,151.0,0.3,413.0,58472.0
35109,Toronto--Danforth,validated,Choudhary,,Zia,CPC,6091.0,10.5,413.0,58472.0
35109,Toronto--Danforth,validated,Dabrusin,,Julie,LPC,27681.0,47.7,413.0,58472.0
35109,Toronto--Danforth,validated,Dos Remedios,,Tara,PPC,621.0,1.1,413.0,58472.0
35109,Toronto--Danforth,validated,Kladitis,,John,Independent,210.0,0.4,413.0,58472.0
35109,Toronto--Danforth,validated,Lee,,Min Sook,NDP,19283.0,33.2,413.0,58472.0
35109,Toronto--Danforth,validated,Tolley,,Chris,GPC,3761.0,6.5,413.0,58472.0
35110,University--Rosedale,validated,Brothers,,Karin,Stop Climate Change,124.0,0.2,281.0,57672.0
35110,University--Rosedale,validated,Freeland,,Chrystia,LPC,29652.0,51.7,281.0,57672.0
35110,University--Rosedale,validated,Garvie,,Drew,Communist,143.0,0.2,281.0,57672.0
35110,University--Rosedale,validated,Grant,,Tim,GPC,4861.0,8.5,281.0,57672.0
35110,University--Rosedale,validated,Jean-Baptiste Vajda,,Melissa,NDP,12573.0,21.9,281.0,57672.0
35110,University--Rosedale,validated,Lockwood,,Aran,PPC,510.0,0.9,281.0,57672.0
35110,University--Rosedale,validated,Rutchinski,,Steve,ML,27.0,0.0,281.0,57672.0
35110,University--Rosedale,validated,Tingling,,Helen-Claire,CPC,9342.0,16.3,281.0,57672.0
35110,University--Rosedale,validated,White,,Liz,Animal Protection Party,159.0,0.3,281.0,57672.0
35111,Vaughan--Woodbridge,validated,DeVita,,Peter,NDP,3910.0,7.8,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Fronte,,Raquel,GPC,1302.0,2.6,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Khan,,Muhammad Hassan,Independent,165.0,0.3,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Kruze,,Teresa,CPC,18289.0,36.3,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Montesano,,Domenic,PPC,852.0,1.7,480.0,50808.0
35111,Vaughan--Woodbridge,validated,Sorbara,,Francesco,LPC,25810.0,51.3,480.0,50808.0
35112,Waterloo,validated,Campbell,,Lori,NDP,9710.0,15.2,417.0,64123.0
35112,Waterloo,validated,Chagger,,Bardish,LPC,31085.0,48.8,417.0,64123.0
35112,Waterloo,validated,Traub,,Erika,PPC,1112.0,1.7,417.0,64123.0
35112,Waterloo,validated,Wright,,Kirsten,GPC,6184.0,9.7,417.0,64123.0
35112,Waterloo,validated,Zhang,,Jerry,CPC,15615.0,24.5,417.0,64123.0
35113,Wellington--Halton Hills,validated,Barron,,Lesley,LPC,19777.0,28.4,359.0,70039.0
35113,Wellington--Halton Hills,validated,Bascombe,,Andrew,NDP,6499.0,9.3,359.0,70039.0
35113,Wellington--Halton Hills,validated,Carle,,Syl,PPC,1509.0,2.2,359.0,70039.0
35113,Wellington--Halton Hills,validated,Chong,,Michael,CPC,33044.0,47.4,359.0,70039.0
35113,Wellington--Halton Hills,validated,Martin,,Ralph,GPC,8851.0,12.7,359.0,70039.0
35114,Whitby,validated,Dias,,Brian,NDP,9760.0,14.1,415.0,69516.0
35114,Whitby,validated,McCarthy,,Todd,CPC,24564.0,35.5,415.0,69516.0
35114,Whitby,validated,Pejic,,Mirko,PPC,860.0,1.2,415.0,69516.0
35114,Whitby,validated,Slavchenko,,Paul,GPC,3735.0,5.4,415.0,69516.0
35114,Whitby,validated,Turnbull,,Ryan,LPC,30182.0,43.7,415.0,69516.0
35115,Willowdale,validated,Ahluwalia,,Birinder Singh,Independent,200.0,0.4,410.0,45880.0
35115,Willowdale,validated,Ehsassi,,Ali,LPC,22282.0,49.0,410.0,45880.0
35115,Willowdale,validated,Hillier,,Richard,PPC,563.0,1.2,410.0,45880.0
35115,Willowdale,validated,Kalsi,,Leah,NDP,4231.0,9.3,410.0,45880.0
35115,Willowdale,validated,Lee,,Daniel,CPC,16452.0,36.2,410.0,45880.0
35115,Willowdale,validated,Vettese,,Sharolyn,GPC,1671.0,3.7,410.0,45880.0
35115,Willowdale,validated,Ziaian,,Shodja,Independent,71.0,0.2,410.0,45880.0
35116,Windsor--Tecumseh,validated,Abati,,Giovanni,GPC,2177.0,3.8,539.0,57496.0
35116,Windsor--Tecumseh,validated,Burr,,Dan,PPC,1279.0,2.2,539.0,57496.0
35116,Windsor--Tecumseh,validated,Chesnik,,Laura,ML,187.0,0.3,539.0,57496.0
35116,Windsor--Tecumseh,validated,Demarce,,Leo,CPC,15851.0,27.8,539.0,57496.0
35116,Windsor--Tecumseh,validated,Hardcastle,,Cheryl,NDP,18417.0,32.3,539.0,57496.0
35116,Windsor--Tecumseh,validated,Kusmierczyk,,Irek,LPC,19046.0,33.4,539.0,57496.0
35117,Windsor West,validated,Burrell,,Darryl,PPC,958.0,1.8,560.0,52522.0
35117,Windsor West,validated,Hunt,,Quinn,GPC,1325.0,2.5,560.0,52522.0
35117,Windsor West,validated,Lau,,Henry,CPC,9925.0,19.1,560.0,52522.0
35117,Windsor West,validated,Masse,,Brian,NDP,20800.0,40.0,560.0,52522.0
35117,Windsor West,validated,Pupatello,,Sandra,LPC,18878.0,36.3,560.0,52522.0
35117,Windsor West,validated,Villamizar,,Margaret,ML,76.0,0.1,560.0,52522.0
35118,York Centre,validated,Levitt,,Michael,LPC,21680.0,50.2,665.0,43851.0
35118,York Centre,validated,Vásquez Jiménez,,Andrea,NDP,4251.0,9.8,665.0,43851.0
35118,York Centre,validated,Willson,,Rachel,CPC,15852.0,36.7,665.0,43851.0
35118,York Centre,validated,Wood,,Rebecca,GPC,1403.0,3.2,665.0,43851.0
35119,York--Simcoe,validated,Arnold,,Jonathan,GPC,4650.0,8.6,497.0,54278.0
35119,York--Simcoe,validated,Davidson,,Scot,CPC,24918.0,46.3,497.0,54278.0
35119,York--Simcoe,validated,Komar,,Keith,Libertarian,1311.0,2.4,497.0,54278.0
35119,York--Simcoe,validated,Lotter,,Michael,PPC,875.0,1.6,497.0,54278.0
35119,York--Simcoe,validated,McLean,,Jessa,NDP,7620.0,14.2,497.0,54278.0
35119,York--Simcoe,validated,Wesley-Esquimaux,,Cynthia,LPC,14407.0,26.8,497.0,54278.0
35120,York South--Weston,validated,Hussen,,Ahmed,LPC,25976.0,58.4,575.0,45038.0
35120,York South--Weston,validated,Racine,,Gerard,PPC,685.0,1.5,575.0,45038.0
35120,York South--Weston,validated,Rattan,,Jasveen,CPC,8415.0,18.9,575.0,45038.0
35120,York South--Weston,validated,Tewelde,,Yafet,NDP,7754.0,17.4,575.0,45038.0
35120,York South--Weston,validated,Ward,,Nicki,GPC,1633.0,3.7,575.0,45038.0
35121,Humber River--Black Creek,validated,Augimeri,,Maria,NDP,7198.0,19.0,503.0,38461.0
35121,Humber River--Black Creek,validated,Choudry,,Iftikhar,CPC,6164.0,16.2,503.0,38461.0
35121,Humber River--Black Creek,validated,Krosinska,,Ania,PPC,402.0,1.1,503.0,38461.0
35121,Humber River--Black Creek,validated,Nugent,,Christine,ML,89.0,0.2,503.0,38461.0
35121,Humber River--Black Creek,validated,Schmitz,,Mike,GPC,804.0,2.1,503.0,38461.0
35121,Humber River--Black Creek,validated,Sgro,,Judy,LPC,23187.0,61.1,503.0,38461.0
35121,Humber River--Black Creek,validated,Smith,,Stenneth,UPC,114.0,0.3,503.0,38461.0
46001,Brandon--Souris,validated,Duguay,,Ashley,NDP,5805.0,14.1,224.0,41430.0
46001,Brandon--Souris,validated,Eastcott,,Robert,Independent,107.0,0.3,224.0,41430.0
46001,Brandon--Souris,validated,Hamilton,,Vanessa,Independent,219.0,0.5,224.0,41430.0
46001,Brandon--Souris,validated,Hayward,,Terry,LPC,4972.0,12.1,224.0,41430.0
46001,Brandon--Souris,validated,Hein,,Rebecca,Christian Heritage Party,280.0,0.7,224.0,41430.0
46001,Brandon--Souris,validated,Lussier,,Robin,PPC,691.0,1.7,224.0,41430.0
46001,Brandon--Souris,validated,Maguire,,Larry,CPC,26148.0,63.5,224.0,41430.0
46001,Brandon--Souris,validated,Tiessen,,Bill,GPC,2984.0,7.2,224.0,41430.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Eyolfson,,Doug,LPC,16398.0,35.5,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Fletcher,,Steven,PPC,1975.0,4.3,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Ho,,Brian,Independent,140.0,0.3,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Lauhn-Jensen,,Kristin,GPC,2178.0,4.7,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Morantz,,Marty,CPC,18815.0,40.7,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,Penner,,Melissa,Christian Heritage Party,166.0,0.4,256.0,46484.0
46002,Charleswood--St. James--Assiniboia--Headingley,validated,St. George,,Ken,NDP,6556.0,14.2,256.0,46484.0
46003,Churchill--Keewatinook Aski,validated,Ashton,,Niki,NDP,11919.0,50.3,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,Bird,,Cyara,CPC,4714.0,19.9,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,Klassen,,Judy,LPC,5616.0,23.7,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,Klyne,,Ken,PPC,294.0,1.2,190.0,23877.0
46003,Churchill--Keewatinook Aski,validated,McLean,,Ralph,GPC,1144.0,4.8,190.0,23877.0
46004,Dauphin--Swan River--Neepawa,validated,Godon,,Frank,PPC,711.0,1.8,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Johnson,,Jenni,Christian Heritage Party,470.0,1.2,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Lewycky,,Laverne,NDP,5724.0,14.1,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Mazier,,Dan,CPC,26103.0,64.3,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Scofield-Singh,,Cathy,LPC,5344.0,13.2,279.0,40845.0
46004,Dauphin--Swan River--Neepawa,validated,Storey,,Kate,GPC,2214.0,5.5,279.0,40845.0
46005,Elmwood--Transcona,validated,Blaikie,,Daniel,NDP,19786.0,45.6,313.0,43677.0
46005,Elmwood--Transcona,validated,Gautron,,Noel,PPC,512.0,1.2,313.0,43677.0
46005,Elmwood--Transcona,validated,Malabar,,Jennifer,LPC,5346.0,12.3,313.0,43677.0
46005,Elmwood--Transcona,validated,Manweiler,,Kelly,GPC,1480.0,3.4,313.0,43677.0
46005,Elmwood--Transcona,validated,Toet,,Lawrence,CPC,16240.0,37.5,313.0,43677.0
46006,Kildonan--St. Paul,validated,Dancho,,Raquel,CPC,19856.0,44.8,222.0,44520.0
46006,Kildonan--St. Paul,validated,Deck,,Martin,PPC,510.0,1.2,222.0,44520.0
46006,Kildonan--St. Paul,validated,Hiebert,,Eduard,Independent,108.0,0.2,222.0,44520.0
46006,Kildonan--St. Paul,validated,Katerynuk,,Spencer,Christian Heritage Party,304.0,0.7,222.0,44520.0
46006,Kildonan--St. Paul,validated,Krosney,,Evan,NDP,9387.0,21.2,222.0,44520.0
46006,Kildonan--St. Paul,validated,Mihychuk,,MaryAnn,LPC,12356.0,27.9,222.0,44520.0
46006,Kildonan--St. Paul,validated,Reed,,Rylan,GPC,1777.0,4.0,222.0,44520.0
46007,Portage--Lisgar,validated,Archer,,Aaron,PPC,1169.0,2.6,275.0,44911.0
46007,Portage--Lisgar,validated,Bergen,,Candice,CPC,31600.0,70.8,275.0,44911.0
46007,Portage--Lisgar,validated,Dondo,,Jerome,Christian Heritage Party,860.0,1.9,275.0,44911.0
46007,Portage--Lisgar,validated,Eert,,Beverley,GPC,2356.0,5.3,275.0,44911.0
46007,Portage--Lisgar,validated,Friesen,,Cindy,NDP,3872.0,8.7,275.0,44911.0
46007,Portage--Lisgar,validated,Werbiski,,Ken,LPC,4779.0,10.7,275.0,44911.0
46008,Provencher,validated,Falk,,Ted,CPC,31821.0,65.9,322.0,48627.0
46008,Provencher,validated,Gibson,,Janine G.,GPC,2884.0,6.0,322.0,48627.0
46008,Provencher,validated,Kirczenow,,Trevor,LPC,6347.0,13.1,322.0,48627.0
46008,Provencher,validated,McGee,,Erin,NDP,6187.0,12.8,322.0,48627.0
46008,Provencher,validated,Sturby,,Wayne,PPC,1066.0,2.2,322.0,48627.0
46009,Saint Boniface--Saint Vital,validated,Baljeet,,Sharma,Independent,303.0,0.6,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Caron,,Rejeanne,CPC,15436.0,32.6,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Cross,,Billie,NDP,8037.0,17.0,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Linnick,,Ben,GPC,2671.0,5.6,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,McAllister,,Adam,PPC,591.0,1.2,269.0,47607.0
46009,Saint Boniface--Saint Vital,validated,Vandal,,Dan,LPC,20300.0,42.9,269.0,47607.0
46010,Selkirk--Interlake--Eastman,validated,Bezan,,James,CPC,31109.0,62.7,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,James,,Wayne,GPC,2934.0,5.9,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,Kathwaroon,,Ian,PPC,683.0,1.4,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,Regelsky,,Detlev,LPC,6003.0,12.1,322.0,49924.0
46010,Selkirk--Interlake--Eastman,validated,Smith,,Robert A.,NDP,8873.0,17.9,322.0,49924.0
46011,Winnipeg Centre,validated,Dyck,,Ryan,CPC,5561.0,17.5,274.0,31998.0
46011,Winnipeg Centre,validated,Gazan,,Leah,NDP,13073.0,41.2,274.0,31998.0
46011,Winnipeg Centre,validated,Hein,,Stephanie,Christian Heritage Party,251.0,0.8,274.0,31998.0
46011,Winnipeg Centre,validated,Henderson,,Yogi,PPC,474.0,1.5,274.0,31998.0
46011,Winnipeg Centre,validated,Ouellette,,Robert-Falcon,LPC,10704.0,33.7,274.0,31998.0
46011,Winnipeg Centre,validated,Shalay,,Andrea,GPC,1661.0,5.2,274.0,31998.0
46012,Winnipeg North,validated,Doyle,,Kathy,Independent,231.0,0.7,243.0,32978.0
46012,Winnipeg North,validated,Ham,,Jordyn,CPC,6820.0,20.8,243.0,32978.0
46012,Winnipeg North,validated,Hizon,,Henry,Christian Heritage Party,279.0,0.9,243.0,32978.0
46012,Winnipeg North,validated,Lamoureux,,Kevin,LPC,15581.0,47.6,243.0,32978.0
46012,Winnipeg North,validated,Mason,,Kyle,NDP,8469.0,25.9,243.0,32978.0
46012,Winnipeg North,validated,Ong,,Victor,PPC,324.0,1.0,243.0,32978.0
46012,Winnipeg North,validated,Rajagopal,,Sai Shanthanand,GPC,906.0,2.8,243.0,32978.0
46012,Winnipeg North,validated,Taylor,,Andrew,Communist,125.0,0.4,243.0,32978.0
46013,Winnipeg South,validated,Bettess,,Paul,GPC,2073.0,4.3,303.0,48192.0
46013,Winnipeg South,validated,Duguid,,Terry,LPC,20182.0,42.1,303.0,48192.0
46013,Winnipeg South,validated,Lapointe,,Jean-Paul,NDP,6678.0,13.9,303.0,48192.0
46013,Winnipeg South,validated,Maher,,Melanie,CPC,18537.0,38.7,303.0,48192.0
46013,Winnipeg South,validated,Nasiri,,Mirwais,PPC,419.0,0.9,303.0,48192.0
46014,Winnipeg South Centre,validated,Bateman,,Joyce,CPC,15051.0,29.7,267.0,50928.0
46014,Winnipeg South Centre,validated,Beddome,,James,GPC,3173.0,6.3,267.0,50928.0
46014,Winnipeg South Centre,validated,Carr,,Jim,LPC,22799.0,45.0,267.0,50928.0
46014,Winnipeg South Centre,validated,MacDiarmid,,Jane,PPC,569.0,1.1,267.0,50928.0
46014,Winnipeg South Centre,validated,Marynuk,,Linda,Christian Heritage Party,104.0,0.2,267.0,50928.0
46014,Winnipeg South Centre,validated,Shearer,,Elizabeth,NDP,8965.0,17.7,267.0,50928.0
47001,Battlefords--Lloydminster,validated,Falk,,Rosemarie,CPC,28030.0,78.3,278.0,36099.0
47001,Battlefords--Lloydminster,validated,Ingram,,Larry,LPC,2426.0,6.8,278.0,36099.0
47001,Battlefords--Lloydminster,validated,Kim-Cragg,,David,GPC,605.0,1.7,278.0,36099.0
47001,Battlefords--Lloydminster,validated,MacInnis,,Jason,PPC,662.0,1.8,278.0,36099.0
47001,Battlefords--Lloydminster,validated,Pedersen,,Marcella,NDP,4098.0,11.4,278.0,36099.0
47002,Cypress Hills--Grasslands,validated,Caton,,William,LPC,1595.0,4.2,259.0,38674.0
47002,Cypress Hills--Grasslands,validated,Clary,,Bill,GPC,719.0,1.9,259.0,38674.0
47002,Cypress Hills--Grasslands,validated,Harding,,Lee,PPC,1075.0,2.8,259.0,38674.0
47002,Cypress Hills--Grasslands,validated,Lewans,,Maria,Independent,220.0,0.6,259.0,38674.0
47002,Cypress Hills--Grasslands,validated,Patzer,,Jeremy,CPC,31140.0,81.1,259.0,38674.0
47002,Cypress Hills--Grasslands,validated,Peterson,,Trevor,NDP,3666.0,9.5,259.0,38674.0
47003,Desnethé--Missinippi--Churchill River,validated,Cook-Searson,,Tammy,LPC,7225.0,26.5,216.0,27473.0
47003,Desnethé--Missinippi--Churchill River,validated,Jolibois,,Georgina,NDP,7741.0,28.4,216.0,27473.0
47003,Desnethé--Missinippi--Churchill River,validated,Kraynick,,Sarah,GPC,543.0,2.0,216.0,27473.0
47003,Desnethé--Missinippi--Churchill River,validated,Perrault,,Jerome,PPC,217.0,0.8,216.0,27473.0
47003,Desnethé--Missinippi--Churchill River,validated,Vidal,,Gary,CPC,11531.0,42.3,216.0,27473.0
47004,Carlton Trail--Eagle Creek,validated,Block,,Kelly,CPC,35313.0,78.6,240.0,45189.0
47004,Carlton Trail--Eagle Creek,validated,Calix,,Jasmine,NDP,5535.0,12.3,240.0,45189.0
47004,Carlton Trail--Eagle Creek,validated,Gibson,,Dean,GPC,873.0,1.9,240.0,45189.0
47004,Carlton Trail--Eagle Creek,validated,Malo,,Rebecca,LPC,2085.0,4.6,240.0,45189.0
47004,Carlton Trail--Eagle Creek,validated,Payant,,Cody,PPC,799.0,1.8,240.0,45189.0
47004,Carlton Trail--Eagle Creek,validated,Wright,,Glenn,Independent,344.0,0.8,240.0,45189.0
47005,Moose Jaw--Lake Centre--Lanigan,validated,Craik,,Chey,PPC,1613.0,3.6,291.0,45275.0
47005,Moose Jaw--Lake Centre--Lanigan,validated,Lukiwski,,Tom,CPC,31993.0,71.1,291.0,45275.0
47005,Moose Jaw--Lake Centre--Lanigan,validated,Melanson,,Cecilia,LPC,2517.0,5.6,291.0,45275.0
47005,Moose Jaw--Lake Centre--Lanigan,validated,Regent,,Talon,NDP,7660.0,17.0,291.0,45275.0
47005,Moose Jaw--Lake Centre--Lanigan,validated,Walker,,Gillian,GPC,1201.0,2.7,291.0,45275.0
47006,Prince Albert,validated,Day,,Kelly,PPC,778.0,2.0,237.0,39947.0
47006,Prince Albert,validated,Hjertaas,,Estelle,LPC,4107.0,10.3,237.0,39947.0
47006,Prince Albert,validated,Hoback,,Randy,CPC,26891.0,67.7,237.0,39947.0
47006,Prince Albert,validated,Johnson-Harder,,Harmony,NDP,6925.0,17.4,237.0,39947.0
47006,Prince Albert,validated,Littlepine,,Brian,VCP,170.0,0.4,237.0,39947.0
47006,Prince Albert,validated,Wall,,Kerri,GPC,839.0,2.1,237.0,39947.0
47007,Regina--Lewvan,validated,Bridges,,Ian,National Citizens Alliance,60.0,0.1,312.0,51926.0
47007,Regina--Lewvan,validated,Fedyk,,Winter,LPC,6826.0,13.2,312.0,51926.0
47007,Regina--Lewvan,validated,Hunter,,Naomi,GPC,2099.0,4.1,312.0,51926.0
47007,Regina--Lewvan,validated,Morgan,,Don,Independent,201.0,0.4,312.0,51926.0
47007,Regina--Lewvan,validated,Patel,,Jigar,NDP,14767.0,28.6,312.0,51926.0
47007,Regina--Lewvan,validated,Steinley,,Warren,CPC,27088.0,52.5,312.0,51926.0
47007,Regina--Lewvan,validated,Wowk,,Trevor,PPC,573.0,1.1,312.0,51926.0
47008,Regina--Qu'Appelle,validated,Aldinger,,Ray,NDP,7685.0,19.8,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Ames-Sinclair,,Jordan,LPC,4543.0,11.7,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Dewar,,Dale,GPC,1282.0,3.3,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Normand,,Éric,Parti Rhinocéros Party,75.0,0.2,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Plummer,,James,Libertarian,116.0,0.3,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Scheer,,Andrew,CPC,24463.0,63.1,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Sparrowhawk,,Tracey,PPC,513.0,1.3,323.0,39078.0
47008,Regina--Qu'Appelle,validated,Szuchewycz,,Kieran,Independent,78.0,0.2,323.0,39078.0
47009,Regina--Wascana,validated,Clark,,Hailey,NDP,5801.0,12.8,344.0,45699.0
47009,Regina--Wascana,validated,Friesen,,Tamela,GPC,1316.0,2.9,344.0,45699.0
47009,Regina--Wascana,validated,Godron,,Evangeline,Independent,128.0,0.3,344.0,45699.0
47009,Regina--Wascana,validated,Goodale,,Ralph,LPC,15242.0,33.6,344.0,45699.0
47009,Regina--Wascana,validated,Kram,,Michael,CPC,22418.0,49.4,344.0,45699.0
47009,Regina--Wascana,validated,Milanovski,,Mario,PPC,450.0,1.0,344.0,45699.0
47010,Saskatoon--Grasswood,validated,Friesen,,Mark,PPC,692.0,1.4,337.0,49776.0
47010,Saskatoon--Grasswood,validated,Muggli,,Tracy,LPC,8419.0,17.0,337.0,49776.0
47010,Saskatoon--Grasswood,validated,Ritchie,,Erika,NDP,12672.0,25.6,337.0,49776.0
47010,Saskatoon--Grasswood,validated,Sinclair,,Neil,GPC,1320.0,2.7,337.0,49776.0
47010,Saskatoon--Grasswood,validated,Waugh,,Kevin,CPC,26336.0,53.3,337.0,49776.0
47011,Saskatoon--University,validated,Card,,Claire,NDP,13994.0,29.8,271.0,47298.0
47011,Saskatoon--University,validated,Hayton,,Susan,LPC,6146.0,13.1,271.0,47298.0
47011,Saskatoon--University,validated,Norris,,Jan,GPC,1401.0,3.0,271.0,47298.0
47011,Saskatoon--University,validated,Penteado,,Guto,PPC,667.0,1.4,271.0,47298.0
47011,Saskatoon--University,validated,Tochor,,Corey,CPC,24514.0,52.1,271.0,47298.0
47011,Saskatoon--University,validated,Willerton,,Jeff,Christian Heritage Party,305.0,0.6,271.0,47298.0
47012,Saskatoon West,validated,Benson,,Sheri,NDP,15708.0,40.3,397.0,39382.0
47012,Saskatoon West,validated,Hayes,,Isaac,PPC,775.0,2.0,397.0,39382.0
47012,Saskatoon West,validated,Redekopp,,Brad,CPC,18597.0,47.7,397.0,39382.0
47012,Saskatoon West,validated,Rukh,,Shah,LPC,2863.0,7.3,397.0,39382.0
47012,Saskatoon West,validated,Setyo,,Shawn,GPC,1042.0,2.7,397.0,39382.0
47013,Souris--Moose Mountain,validated,Ames-Sinclair,,Javin,LPC,1718.0,4.1,114.0,41664.0
47013,Souris--Moose Mountain,validated,Hicks,,Ashlee,NDP,3214.0,7.7,114.0,41664.0
47013,Souris--Moose Mountain,validated,Kitchen,,Robert,CPC,35067.0,84.4,114.0,41664.0
47013,Souris--Moose Mountain,validated,Mergel,,Judy,GPC,681.0,1.6,114.0,41664.0
47013,Souris--Moose Mountain,validated,Patron,,Travis,Nationalist,168.0,0.4,114.0,41664.0
47013,Souris--Moose Mountain,validated,Zajac,,Phillip,PPC,702.0,1.7,114.0,41664.0
47014,Yorkton--Melville,validated,Antoine,,Carter,NDP,4747.0,12.2,287.0,39056.0
47014,Yorkton--Melville,validated,Moen,,Connor,LPC,2488.0,6.4,287.0,39056.0
47014,Yorkton--Melville,validated,Schultz,,Ryan,PPC,941.0,2.4,287.0,39056.0
47014,Yorkton--Melville,validated,Wagantall,,Cathay,CPC,29523.0,76.2,287.0,39056.0
