distnum,distname,type,lastname,middlename,firstname,party,numvotes,voteshare,rejected,totalvotes
35008,Brampton Centre,validated,Thornham,,Pauline,Green Party,1685.0,4.2,480.0,40238.0
35009,Brampton East,validated,Burgess-Ogilvie,,Teresa,Green Party,666.0,1.3,510.0,51263.0
35009,Brampton East,validated,Dua,,Partap,CFF - Canada's Fourth Front,89.0,0.2,510.0,51263.0
35009,Brampton East,validated,Othi,,Manpreet,Independent,211.0,0.4,510.0,51263.0
35009,Brampton East,validated,Sidhu,,Maninder,Liberal,24050.0,47.4,510.0,51263.0
35009,Brampton East,validated,Singh,,Ramona,Conservative,12125.0,23.9,510.0,51263.0
35009,Brampton East,validated,Singh,,Saranjit,NDP-New Democratic Party,13368.0,26.3,510.0,51263.0
35009,Brampton East,validated,Walia,,Gaurav,People's Party,244.0,0.5,510.0,51263.0
35010,Brampton North,validated,D'Costa,,Norbert,Green Party,1516.0,3.0,496.0,50998.0
35010,Brampton North,validated,Edwards,,Melissa,NDP-New Democratic Party,8533.0,16.9,496.0,50998.0
35010,Brampton North,validated,Frazer,,Keith,People's Party,510.0,1.0,496.0,50998.0
35010,Brampton North,validated,Khanna,,Arpan,Conservative,13973.0,27.7,496.0,50998.0
35010,Brampton North,validated,Sahota,,Ruby,Liberal,25970.0,51.4,496.0,50998.0
35011,Brampton South,validated,Brar,,Ramandeep,Conservative,13828.0,28.4,583.0,49266.0
35011,Brampton South,validated,Fraser,,Karen,Green Party,1926.0,4.0,583.0,49266.0
35011,Brampton South,validated,Ghuman,,Rajwinder,People's Party,354.0,0.7,583.0,49266.0
35011,Brampton South,validated,Joshi,,Mitesh,CFF - Canada's Fourth Front,152.0,0.3,583.0,49266.0
35011,Brampton South,validated,Kaur,,Mandeep,NDP-New Democratic Party,7985.0,16.4,583.0,49266.0
35011,Brampton South,validated,Mercer,,Wavey,Christian Heritage Party,285.0,0.6,583.0,49266.0
35011,Brampton South,validated,Sidhu,,Sonia,Liberal,24085.0,49.5,583.0,49266.0
35011,Brampton South,validated,Sullivan,,Dagmar,ML,68.0,0.1,583.0,49266.0
35012,Brampton West,validated,Davidson,,Jane,Green Party,1271.0,2.4,735.0,54418.0
35012,Brampton West,validated,Hundal,,Harinderpal,Communist,97.0,0.2,735.0,54418.0
35012,Brampton West,validated,Kaur,,Navjit,NDP-New Democratic Party,9855.0,18.4,735.0,54418.0
35012,Brampton West,validated,Khera,,Kamal,Liberal,28743.0,53.5,735.0,54418.0
35012,Brampton West,validated,Malik,,Anjum,CFF - Canada's Fourth Front,69.0,0.1,735.0,54418.0
35012,Brampton West,validated,Sampson,,Roger,People's Party,505.0,0.9,735.0,54418.0
35012,Brampton West,validated,Tannahill,,Paul,Christian Heritage Party,319.0,0.6,735.0,54418.0
35012,Brampton West,validated,Thapliyal,,Murarilal,Conservative,12824.0,23.9,735.0,54418.0
35013,Brantford--Brant,validated,Bory,,Leslie,Independent,115.0,0.2,497.0,67163.0
35013,Brantford--Brant,validated,Gallagher,,Jeffrey,VCP,394.0,0.6,497.0,67163.0
35013,Brantford--Brant,validated,Jonkman,,Bob,Green Party,4257.0,6.4,497.0,67163.0
35013,Brantford--Brant,validated,McColeman,,Phil,Conservative,26849.0,40.3,497.0,67163.0
35013,Brantford--Brant,validated,Sawyer,,Sabrina,NDP-New Democratic Party,13131.0,19.7,497.0,67163.0
35013,Brantford--Brant,validated,Takacs,,Danielle,Liberal,20454.0,30.7,497.0,67163.0
35013,Brantford--Brant,validated,Turmel,,John The Engineer,Independent,146.0,0.2,497.0,67163.0
35013,Brantford--Brant,validated,Wrobel,,Dave,People's Party,1320.0,2.0,497.0,67163.0
35014,Bruce--Grey--Owen Sound,validated,Den Tandt,,Michael,Liberal,17485.0,30.1,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Little,,Daniel,Libertarian,321.0,0.6,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Ruff,,Alex,Conservative,26830.0,46.1,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Stephen,,Chris,NDP-New Democratic Party,6797.0,11.7,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Townsend,,Bill,People's Party,1614.0,2.8,303.0,58464.0
35014,Bruce--Grey--Owen Sound,validated,Valiquette,,Danielle,Green Party,5114.0,8.8,303.0,58464.0
35015,Burlington,validated,Dupuis,,Lenaee,NDP-New Democratic Party,7372.0,10.2,600.0,72585.0
35015,Burlington,validated,Gould,,Karina,Liberal,34989.0,48.6,600.0,72585.0
35015,Burlington,validated,Michael,,Jane,Conservative,23930.0,33.2,600.0,72585.0
35015,Burlington,validated,Smetana,,Peter,People's Party,944.0,1.3,600.0,72585.0
35015,Burlington,validated,Williams,,Gareth,Green Party,4750.0,6.6,600.0,72585.0
35016,Cambridge,validated,Attwal,,Sunny,Conservative,17409.0,30.0,385.0,58327.0
35016,Cambridge,validated,Braniff,,Michele,Green Party,4343.0,7.5,385.0,58327.0
35016,Cambridge,validated,Couto,,Manuel,ML,76.0,0.1,385.0,58327.0
35016,Cambridge,validated,Hamilton,,Scott,NDP-New Democratic Party,11177.0,19.3,385.0,58327.0
35016,Cambridge,validated,Haskell,,David,People's Party,1872.0,3.2,385.0,58327.0
35016,Cambridge,validated,May,,Bryan,Liberal,22903.0,39.5,385.0,58327.0
35016,Cambridge,validated,McMorrow,,George,VCP,162.0,0.3,385.0,58327.0
35017,Chatham-Kent--Leamington,validated,Balagtas,,John,People's Party,1061.0,2.0,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Coulbeck,,Paul,Radical Marijuana,307.0,0.6,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Epp,,Dave,Conservative,25359.0,46.9,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Omstead,,Katie,Liberal,16899.0,31.2,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Vercouteren,,Mark,Green Party,2233.0,4.1,450.0,54538.0
35017,Chatham-Kent--Leamington,validated,Walsh,,Tony,NDP-New Democratic Party,8229.0,15.2,450.0,54538.0
35018,Davenport,validated,Bhatia,,Sanjay,Conservative,4921.0,9.3,417.0,53597.0
35018,Davenport,validated,Cash,,Andrew,NDP-New Democratic Party,21812.0,41.0,417.0,53597.0
35018,Davenport,validated,Ciardullo,,Francesco,People's Party,496.0,0.9,417.0,53597.0
35018,Davenport,validated,Conover-Arthurs,,Hannah,Green Party,2397.0,4.5,417.0,53597.0
35018,Davenport,validated,Dzerowicz,,Julie,Liberal,23251.0,43.7,417.0,53597.0
35018,Davenport,validated,Kalevar,,Chai,Independent,79.0,0.1,417.0,53597.0
35018,Davenport,validated,Rowley,,Elizabeth,Communist,138.0,0.3,417.0,53597.0
35018,Davenport,validated,Young,,Troy,Independent,86.0,0.2,417.0,53597.0
35019,Don Valley East,validated,Hendry,,John P.,People's Party,562.0,1.3,438.0,42732.0
35019,Don Valley East,validated,Ma,,Michael,Conservative,10115.0,23.9,438.0,42732.0
35019,Don Valley East,validated,Ratansi,,Yasmin,Liberal,25295.0,59.8,438.0,42732.0
35019,Don Valley East,validated,Thompson,,Nicholas,NDP-New Democratic Party,4647.0,11.0,438.0,42732.0
35019,Don Valley East,validated,Turcotte,,Dan,Green Party,1675.0,4.0,438.0,42732.0
35020,Don Valley North,validated,Dong,,Han,Liberal,23495.0,50.4,314.0,46885.0
35020,Don Valley North,validated,Fischer,,Sarah,Conservative,16506.0,35.4,314.0,46885.0
35020,Don Valley North,validated,Giavedoni,,Daniel,Green Party,1803.0,3.9,314.0,46885.0
35020,Don Valley North,validated,Griffin,,Bruce,NDP-New Democratic Party,4285.0,9.2,314.0,46885.0
35020,Don Valley North,validated,Sobel,,Jay,People's Party,482.0,1.0,314.0,46885.0
35021,Don Valley West,validated,Kistindey,,Amanda,Green Party,2257.0,4.3,422.0,52656.0
35021,Don Valley West,validated,Kittredge,,John,Libertarian,277.0,0.5,422.0,52656.0
35021,Don Valley West,validated,MacDowell,,Laurel,NDP-New Democratic Party,3804.0,7.3,422.0,52656.0
35021,Don Valley West,validated,Oliphant,,Rob,Liberal,29148.0,55.8,422.0,52656.0
35021,Don Valley West,validated,Prittie,,Ian,People's Party,444.0,0.9,422.0,52656.0
35021,Don Valley West,validated,Robertson,,Yvonne,Conservative,16304.0,31.2,422.0,52656.0
35022,Dufferin--Caledon,validated,Brown,,Allison,NDP-New Democratic Party,7981.0,11.6,447.0,69063.0
35022,Dufferin--Caledon,validated,Emo,,Russ,Christian Heritage Party,319.0,0.5,447.0,69063.0
35022,Dufferin--Caledon,validated,Fisher,,Michele,Liberal,22645.0,33.0,447.0,69063.0
35022,Dufferin--Caledon,validated,Ransom,,Chad,People's Party,1516.0,2.2,447.0,69063.0
35022,Dufferin--Caledon,validated,Seeback,,Kyle,Conservative,28852.0,42.0,447.0,69063.0
35022,Dufferin--Caledon,validated,Wiesen,,Stefan,Green Party,7303.0,10.6,447.0,69063.0
35023,Durham,validated,Giancroce,,Jonathan,Liberal,23547.0,32.2,480.0,73494.0
35023,Durham,validated,O'Toole,,Erin,Conservative,30752.0,42.1,480.0,73494.0
35023,Durham,validated,Price,,Evan,Green Party,3950.0,5.4,480.0,73494.0
35023,Durham,validated,Virtue,,Brenda,People's Party,1442.0,2.0,480.0,73494.0
35023,Durham,validated,Whalen-Wright,,Sarah,NDP-New Democratic Party,13323.0,18.2,480.0,73494.0
35024,Eglinton--Lawrence,validated,Aryeh-Bain,,Chani,Conservative,18549.0,33.1,394.0,56398.0
35024,Eglinton--Lawrence,validated,DeBoer,,Reuben,Green Party,2278.0,4.1,394.0,56398.0
35024,Eglinton--Lawrence,validated,Mendicino,,Marco,Liberal,29850.0,53.3,394.0,56398.0
35024,Eglinton--Lawrence,validated,Nash,,Alexandra,NDP-New Democratic Party,4741.0,8.5,394.0,56398.0
35024,Eglinton--Lawrence,validated,Staffieri,,Michael,People's Party,586.0,1.0,394.0,56398.0
35025,Elgin--Middlesex--London,validated,Armstrong,,Pam,Liberal,14324.0,23.2,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Hargreaves,,Bob,NDP-New Democratic Party,11019.0,17.8,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Helkaa,,Donald,People's Party,956.0,1.5,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Hendel,,Ericha,Green Party,3562.0,5.8,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Redecop,,Peter,Christian Heritage Party,618.0,1.0,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Styve,,Richard,Libertarian,249.0,0.4,475.0,62229.0
35025,Elgin--Middlesex--London,validated,Vecchio,,Karen,Conservative,31026.0,50.2,475.0,62229.0
35026,Essex,validated,Alderson,,Jennifer,Green Party,2173.0,3.2,450.0,68738.0
35026,Essex,validated,Capes,,Bill,People's Party,1251.0,1.8,450.0,68738.0
35026,Essex,validated,Festeryga,,Audrey,Liberal,12987.0,19.0,450.0,68738.0
35026,Essex,validated,Lewis,,Chris,Conservative,28274.0,41.4,450.0,68738.0
35026,Essex,validated,Ramsey,,Tracey,NDP-New Democratic Party,23603.0,34.6,450.0,68738.0
35027,Etobicoke Centre,validated,Baker,,Yvan,Liberal,32800.0,51.9,624.0,63843.0
35027,Etobicoke Centre,validated,Opitz,,Ted,Conservative,21804.0,34.5,624.0,63843.0
35027,Etobicoke Centre,validated,Semple,,Cameron,Green Party,2775.0,4.4,624.0,63843.0
35027,Etobicoke Centre,validated,Serdiuk,,Nicholas,People's Party,664.0,1.1,624.0,63843.0
35027,Etobicoke Centre,validated,Vickers-Wong,,Heather,NDP-New Democratic Party,4881.0,7.7,624.0,63843.0
35027,Etobicoke Centre,validated,Wrzesniewski,,Mark,Libertarian,295.0,0.5,624.0,63843.0
35028,Etobicoke--Lakeshore,validated,Caldwell,,Chris,Green Party,4141.0,6.0,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Gasperlin,,Branko,NDP-New Democratic Party,8277.0,11.9,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Maloney,,James,Liberal,36061.0,51.9,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Murray,,Janice,ML,163.0,0.2,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,O'Brien,,Barry,Conservative,19952.0,28.7,525.0,70040.0
35028,Etobicoke--Lakeshore,validated,Sulejmani,,Jude,People's Party,921.0,1.3,525.0,70040.0
35029,Etobicoke North,validated,Duncan,,Kirsty,Liberal,26388.0,61.4,565.0,43511.0
35029,Etobicoke North,validated,Farah,,Naiima,NDP-New Democratic Party,4654.0,10.8,565.0,43511.0
35029,Etobicoke North,validated,Ford,,Renata,People's Party,1196.0,2.8,565.0,43511.0
35029,Etobicoke North,validated,Ghuman,,Nancy,Green Party,1080.0,2.5,565.0,43511.0
35029,Etobicoke North,validated,Kaur,,Sarabjit,Conservative,9524.0,22.2,565.0,43511.0
35029,Etobicoke North,validated,Mehta,,Sudhir,CFF - Canada's Fourth Front,104.0,0.2,565.0,43511.0
35030,Flamborough--Glanbrook,validated,Cillis,,Allison,NDP-New Democratic Party,10322.0,16.5,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Errygers,,Janet,Green Party,3833.0,6.1,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Stebbing,,Jennifer,Liberal,22875.0,36.6,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Sweet,,David,Conservative,24527.0,39.2,381.0,62920.0
35030,Flamborough--Glanbrook,validated,Tilden,,David,People's Party,982.0,1.6,381.0,62920.0
35031,Glengarry--Prescott--Russell,validated,Desgranges,,Jean-Jacques,People's Party,1174.0,1.8,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Donnelly,,Darcy Neal,Libertarian,262.0,0.4,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Drouin,,Francis,Liberal,31293.0,47.6,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Fey,,Daniel John,Independent,239.0,0.4,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Gagnier,,Marc-Antoine,Parti Rhinocéros Party,199.0,0.3,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Lemieux,,Pierre,Conservative,23660.0,36.0,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Lépine,,Marthe,Green Party,2113.0,3.2,645.0,66436.0
35031,Glengarry--Prescott--Russell,validated,Malakos,,Konstantine,NDP-New Democratic Party,6851.0,10.4,645.0,66436.0
35032,Guelph,validated,Burnett,,Juanita,Communist,166.0,0.2,452.0,76020.0
35032,Guelph,validated,Dyck,,Steve,Green Party,19236.0,25.5,452.0,76020.0
35032,Guelph,validated,Jahangir,,Aisha,NDP-New Democratic Party,9297.0,12.3,452.0,76020.0
35032,Guelph,validated,Klevering,,Kornelis,Independent,86.0,0.1,452.0,76020.0
35032,Guelph,validated,Longfield,,Lloyd,Liberal,30497.0,40.4,452.0,76020.0
35032,Guelph,validated,Paralovos,,Mark,People's Party,1087.0,1.4,452.0,76020.0
35032,Guelph,validated,Sachan,,Ashish,Conservative,14568.0,19.3,452.0,76020.0
35032,Guelph,validated,Truscott,,Gordon,Christian Heritage Party,498.0,0.7,452.0,76020.0
35032,Guelph,validated,Wassilyn,,Michael,Independent,133.0,0.2,452.0,76020.0
35033,Haldimand--Norfolk,validated,Eggink,,Lily,Christian Heritage Party,817.0,1.4,436.0,60362.0
35033,Haldimand--Norfolk,validated,Finley,,Diane,Conservative,28018.0,46.8,436.0,60362.0
35033,Haldimand--Norfolk,validated,Forbes,,Bob,People's Party,1234.0,2.1,436.0,60362.0
35033,Haldimand--Norfolk,validated,Huffman,,Kim,Liberal,14704.0,24.5,436.0,60362.0
35033,Haldimand--Norfolk,validated,Martin,,Brooke,Green Party,4878.0,8.1,436.0,60362.0
35033,Haldimand--Norfolk,validated,Roberts,,Adrienne,NDP-New Democratic Party,9192.0,15.3,436.0,60362.0
35033,Haldimand--Norfolk,validated,Stewart,,Harold,VCP,1083.0,1.8,436.0,60362.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Balfour,,Gene,People's Party,1245.0,1.9,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Doyle,,Barbara,NDP-New Democratic Party,9676.0,14.7,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Forbes,,Judi,Liberal,17067.0,26.0,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Fraser,,Elizabeth,Green Party,5515.0,8.4,413.0,66173.0
35034,Haliburton--Kawartha Lakes--Brock,validated,Schmale,,Jamie,Conservative,32257.0,49.1,413.0,66173.0
35035,Hamilton Centre,validated,Ciriello,,Monica,Conservative,6341.0,14.4,405.0,44527.0
35035,Hamilton Centre,validated,Duyzer,,Gary,Christian Heritage Party,182.0,0.4,405.0,44527.0
35035,Hamilton Centre,validated,Graydon,,Edward,Independent,134.0,0.3,405.0,44527.0
35035,Hamilton Centre,validated,Green,,Matthew,NDP-New Democratic Party,20368.0,46.2,405.0,44527.0
35035,Hamilton Centre,validated,Kujavsky,,Jasper,Liberal,12651.0,28.7,405.0,44527.0
35035,Hamilton Centre,validated,Lemma,,Tony,Independent,158.0,0.4,405.0,44527.0
35035,Hamilton Centre,validated,Lopez,,Jason,Green Party,3370.0,7.6,405.0,44527.0
35035,Hamilton Centre,validated,Mamone,,Melina,People's Party,833.0,1.9,405.0,44527.0
35035,Hamilton Centre,validated,Yan,,Nathalie Xian Yi,Independent,85.0,0.2,405.0,44527.0
35036,Hamilton East--Stoney Creek,validated,Bratina,,Bob,Liberal,20112.0,38.6,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Crocker,,Charles,People's Party,1072.0,2.1,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Kaur,,Nikki,Conservative,13130.0,25.2,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Milanovic,,Nick,NDP-New Democratic Party,14930.0,28.6,533.0,52679.0
35036,Hamilton East--Stoney Creek,validated,Ormond,,Peter,Green Party,2902.0,5.6,533.0,52679.0
35037,Hamilton Mountain,validated,Duvall,,Scott,NDP-New Democratic Party,19135.0,36.1,489.0,53438.0
35037,Hamilton Mountain,validated,Dyakowski,,Peter,Conservative,13443.0,25.4,489.0,53438.0
35037,Hamilton Mountain,validated,Enos,,Jim,Christian Heritage Party,330.0,0.6,489.0,53438.0
35037,Hamilton Mountain,validated,Lee,,Trevor,People's Party,760.0,1.4,489.0,53438.0
35037,Hamilton Mountain,validated,Plett,,Richard,Parti Rhinocéros Party,109.0,0.2,489.0,53438.0
35037,Hamilton Mountain,validated,Uggenti,,Bruno,Liberal,16057.0,30.3,489.0,53438.0
35037,Hamilton Mountain,validated,Urquhart,,Dave,Green Party,3115.0,5.9,489.0,53438.0
35038,Hamilton West--Ancaster--Dundas,validated,Galea,,Victoria,Green Party,4770.0,7.3,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Laranjo,,Bert,Conservative,17340.0,26.7,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Malik,,Yousaf,NDP-New Democratic Party,11527.0,17.8,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Ricottone,,Daniel,People's Party,894.0,1.4,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Rocchi,,Spencer,Parti Rhinocéros Party,156.0,0.2,415.0,65316.0
35038,Hamilton West--Ancaster--Dundas,validated,Tassi,,Filomena,Liberal,30214.0,46.6,415.0,65316.0
35039,Hastings--Lennox and Addington,validated,Bossio,,Mike,Liberal,19721.0,37.1,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Gray,,Adam L. E.,People's Party,1307.0,2.5,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Sloan,,Derek,Conservative,21968.0,41.4,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Tough,,David,NDP-New Democratic Party,6984.0,13.2,352.0,53446.0
35039,Hastings--Lennox and Addington,validated,Watson,,Sari,Green Party,3114.0,5.9,352.0,53446.0
35040,Huron--Bruce,validated,Klerks,,Kevin M.,People's Party,1102.0,1.8,398.0,61265.0
35040,Huron--Bruce,validated,Lobb,,Ben,Conservative,29512.0,48.5,398.0,61265.0
35040,Huron--Bruce,validated,McQuail,,Tony,NDP-New Democratic Party,7421.0,12.2,398.0,61265.0
35040,Huron--Bruce,validated,Thompson,,Allan,Liberal,20167.0,33.1,398.0,61265.0
35040,Huron--Bruce,validated,Wendler,,Nicholas,Green Party,2665.0,4.4,398.0,61265.0
35041,Kanata--Carleton,validated,Coenraad,,Melissa,NDP-New Democratic Party,8317.0,12.5,438.0,67210.0
35041,Kanata--Carleton,validated,McCaffrey,,Justina,Conservative,24361.0,36.5,438.0,67210.0
35041,Kanata--Carleton,validated,McCrimmon,,Karen,Liberal,28746.0,43.1,438.0,67210.0
35041,Kanata--Carleton,validated,Miller,,Scott,People's Party,961.0,1.4,438.0,67210.0
35041,Kanata--Carleton,validated,Purdy,,Jennifer,Green Party,4387.0,6.6,438.0,67210.0
35042,Kenora,validated,Boucher-Chicago,,Kelvin,Independent,170.0,0.6,273.0,28060.0
35042,Kenora,validated,Di Pasquale,,Michael,People's Party,388.0,1.4,273.0,28060.0
35042,Kenora,validated,Melillo,,Eric,Conservative,9445.0,34.0,273.0,28060.0
35042,Kenora,validated,Nault,,Bob,Liberal,8335.0,30.0,273.0,28060.0
35042,Kenora,validated,Ralko,,Kirsi,Green Party,1526.0,5.5,273.0,28060.0
35042,Kenora,validated,Turtle,,Rudy,NDP-New Democratic Party,7923.0,28.5,273.0,28060.0
35043,King--Vaughan,validated,Bernardo-Ciddio,,Emilio,NDP-New Democratic Party,4297.0,6.7,598.0,64446.0
35043,King--Vaughan,validated,Raney,,Ann,Green Party,2511.0,3.9,598.0,64446.0
35043,King--Vaughan,validated,Roberts,,Anna,Conservative,27584.0,43.2,598.0,64446.0
35043,King--Vaughan,validated,Schulte,,Deb,Liberal,28725.0,45.0,598.0,64446.0
35043,King--Vaughan,validated,Strgacic,,Anton,People's Party,731.0,1.1,598.0,64446.0
35044,Kingston and the Islands,validated,Brooke,,Andy,People's Party,1769.0,2.6,484.0,68677.0
35044,Kingston and the Islands,validated,Christmas,,Candice,Green Party,6059.0,8.9,484.0,68677.0
35044,Kingston and the Islands,validated,Gerretsen,,Mark,Liberal,31205.0,45.8,484.0,68677.0
35044,Kingston and the Islands,validated,Walker,,Barrington,NDP-New Democratic Party,15856.0,23.3,484.0,68677.0
35044,Kingston and the Islands,validated,Yakoviychuk,,Ruslan,Conservative,13304.0,19.5,484.0,68677.0
35045,Kitchener Centre,validated,Bernier,,Patrick,People's Party,1033.0,1.9,465.0,55839.0
35045,Kitchener Centre,validated,Moraga,,Andrew,NDP-New Democratic Party,6238.0,11.3,465.0,55839.0
35045,Kitchener Centre,validated,Morrice,,Mike,Green Party,14394.0,26.0,465.0,55839.0
35045,Kitchener Centre,validated,Papenburg,,Ellen,Animal Protection Party,202.0,0.4,465.0,55839.0
35045,Kitchener Centre,validated,Saini,,Raj,Liberal,20316.0,36.7,465.0,55839.0
35045,Kitchener Centre,validated,Woodworth,,Stephen,Conservative,13191.0,23.8,465.0,55839.0
35046,Kitchener--Conestoga,validated,Albrecht,,Harold,Conservative,20115.0,39.0,361.0,51896.0
35046,Kitchener--Conestoga,validated,De Wet,,Riani,NDP-New Democratic Party,5204.0,10.1,361.0,51896.0
35046,Kitchener--Conestoga,validated,Goertz,,Stephanie,Green Party,4946.0,9.6,361.0,51896.0
35046,Kitchener--Conestoga,validated,Louis,,Tim,Liberal,20480.0,39.7,361.0,51896.0
35046,Kitchener--Conestoga,validated,Wallar,,Koltyn,People's Party,790.0,1.5,361.0,51896.0
35047,Kitchener South--Hespeler,validated,Baetz,,Elaine,ML,56.0,0.1,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Correia,,Matthew,VCP,90.0,0.2,395.0,52628.0
35047,Kitchener South--Hespeler,validated,Keeso,,Alan,Conservative,17480.0,33.5,395.0,52628.0
